id,cwe,cwe_name,label,code
SEC-CWE476-010,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_9(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-011,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_10(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-011,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_10(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-012,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_11(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-012,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_11(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-013,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_12(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-013,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_12(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-014,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_13(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-014,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_13(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-015,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_14(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-015,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_14(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-016,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_15(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-016,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_15(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-017,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_16(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-017,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_16(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-018,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_17(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-018,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_17(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-019,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_18(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-019,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_18(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-020,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_19(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-020,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_19(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-021,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_20(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-021,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_20(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-022,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_21(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-022,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_21(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-023,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_22(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-023,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_22(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-024,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_23(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-024,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_23(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-025,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_24(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-025,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_24(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-026,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_25(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-026,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_25(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-027,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_26(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-027,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_26(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-028,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_27(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-028,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_27(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-029,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_28(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-029,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_28(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-030,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_29(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-030,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_29(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-031,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_30(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-031,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_30(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-032,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_31(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-032,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_31(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-033,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_32(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-033,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_32(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-034,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_33(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-034,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_33(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-035,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_34(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-035,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_34(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-036,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_35(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-036,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_35(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-037,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_36(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-037,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_36(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-038,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_37(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-038,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_37(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-039,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_38(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-039,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_38(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE476-040,CWE-476,NULL Pointer Dereference,1,"
int get_length_unsafe_39(const char *str) {
    // Dereferencing pointer without NULL check
    return strlen(str);
}
"
SEC-CWE476-040,CWE-476,Safe NULL Pointer Validation,0,"
int get_length_safe_39(const char *str) {
    if (str == NULL) return 0;
    return strlen(str);
}
"
VULN-CWE78-001,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_0(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-001,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_0(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-002,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_1(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-002,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_1(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-003,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_2(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-003,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_2(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-004,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_3(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-004,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_3(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-005,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_4(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-005,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_4(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-006,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_5(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-006,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_5(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-007,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_6(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-007,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_6(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-008,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_7(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-008,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_7(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
VULN-CWE78-009,CWE-78,Improper Neutralization of Special Elements used in an OS Command,1,"
void run_system_cmd_8(const char *filename) {
    char command[256];
    // Unsanitized command concatenation
    sprintf(command, ""cat /var/logs/%s"", filename);
    system(command);
}
"
SEC-CWE78-009,CWE-78,Safe Sanitize & Validated Execution,0,"
int run_system_cmd_safe_8(const char *filename) {
    if (filename == NULL) return -1;
    // Validate filename characters to prevent command injection
    for (size_t k = 0; filename[k] != '\0'; k++) {
        if (!isalnum(filename[k]) && filename[k] != '.' && filename[k] != '_') {
            return -1; // Reject invalid characters
        }
    }
    char command[256];
    snprintf(command, sizeof(command), ""cat /var/logs/%s"", filename);
    return system(command);
}
"
